Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Learned something interesting or important?,false,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Worked late?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Spent time stretching?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Consumed sodium?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Engaged in sexual activity?,false,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Read (non-screened device) while in bed?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Consumed protein?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Spend time outdoors?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Took a multivitamin?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Made progress on an important goal?,false,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Consumed magnesium?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Consumed fats?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Ate food close to bedtime?,false,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Journaled your thoughts?,false,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Hydrated sufficiently?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Took fish oil?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Consumed fiber?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Consumed calcium?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Tracked your calories?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Consumed carbohydrates?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Took creatine?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Felt energized throughout the day?,true,
2025-01-25 04:12:59,2025-01-26 03:17:24,UTCZ,Connected with family and/or friends?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Spend time outdoors?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Consumed fiber?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Took fish oil?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Hydrated sufficiently?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Journaled your thoughts?,false,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Ate food close to bedtime?,false,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Learned something interesting or important?,false,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Consumed magnesium?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Made progress on an important goal?,false,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Took a multivitamin?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Consumed fats?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Consumed protein?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Read (non-screened device) while in bed?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Engaged in sexual activity?,false,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Consumed sodium?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Spent time stretching?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Worked late?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Consumed calcium?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Tracked your calories?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Consumed carbohydrates?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Took creatine?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Felt energized throughout the day?,true,
2025-01-22 01:18:09,2025-01-23 00:10:09,UTCZ,Connected with family and/or friends?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Consumed fats?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Consumed fiber?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Took fish oil?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Hydrated sufficiently?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Journaled your thoughts?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Ate food close to bedtime?,false,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Learned something interesting or important?,false,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Consumed magnesium?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Made progress on an important goal?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Took a multivitamin?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Spend time outdoors?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Consumed protein?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Read (non-screened device) while in bed?,false,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Engaged in sexual activity?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Consumed sodium?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Spent time stretching?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Worked late?,false,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Consumed calcium?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Tracked your calories?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Consumed carbohydrates?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Took creatine?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Felt energized throughout the day?,true,
2025-01-21 00:27:00,2025-01-22 02:18:09,UTC+01:00,Connected with family and/or friends?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Took a multivitamin?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Consumed calcium?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Tracked your calories?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Consumed carbohydrates?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Took creatine?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Felt energized throughout the day?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Connected with family and/or friends?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Consumed fats?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Consumed fiber?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Took fish oil?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Hydrated sufficiently?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Journaled your thoughts?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Ate food close to bedtime?,false,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Learned something interesting or important?,false,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Consumed magnesium?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Made progress on an important goal?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Spend time outdoors?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Consumed protein?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Read (non-screened device) while in bed?,false,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Single?,false,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Engaged in sexual activity?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Consumed sodium?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Spent time stretching?,true,
2025-01-19 23:24:21,2025-01-21 00:27:00,UTC+01:00,Worked late?,false,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Consumed calcium?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Read (non-screened device) while in bed?,false,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Consumed protein?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Spend time outdoors?,false,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Took a multivitamin?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Worked late?,false,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Spent time stretching?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Consumed sodium?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Engaged in sexual activity?,false,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Made progress on an important goal?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Consumed magnesium?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Learned something interesting or important?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Ate food close to bedtime?,false,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Single?,false,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Journaled your thoughts?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Hydrated sufficiently?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Took fish oil?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Consumed fiber?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Consumed fats?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Connected with family and/or friends?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Felt energized throughout the day?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Took creatine?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Consumed carbohydrates?,true,
2025-01-18 23:15:09,2025-01-19 23:24:21,UTC+01:00,Tracked your calories?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Read (non-screened device) while in bed?,false,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Engaged in sexual activity?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Consumed sodium?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Spent time stretching?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Worked late?,false,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Consumed calcium?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Tracked your calories?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Consumed carbohydrates?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Took creatine?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Felt energized throughout the day?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Connected with family and/or friends?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Consumed fats?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Consumed fiber?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Took fish oil?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Hydrated sufficiently?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Journaled your thoughts?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Ate food close to bedtime?,false,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Learned something interesting or important?,false,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Consumed magnesium?,false,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Made progress on an important goal?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Took a multivitamin?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Spend time outdoors?,false,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Consumed protein?,true,
2025-01-17 22:36:01,2025-01-18 23:15:09,UTC+01:00,Single?,false,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Single?,false,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Read (non-screened device) while in bed?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Consumed protein?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Spend time outdoors?,false,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Took a multivitamin?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Made progress on an important goal?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Ate food close to bedtime?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Journaled your thoughts?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Hydrated sufficiently?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Took fish oil?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Connected with family and/or friends?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Felt energized throughout the day?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Took creatine?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Took a cold shower?,false,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Tracked your calories?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Spent time stretching?,true,
2025-01-15 23:49:28,2025-01-16 23:41:21,UTC+01:00,Engaged in sexual activity?,false,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Made progress on an important goal?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Took a multivitamin?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Spend time outdoors?,false,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Consumed protein?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Read (non-screened device) while in bed?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Single?,false,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Engaged in sexual activity?,false,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Spent time stretching?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Hydrated sufficiently?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Took fish oil?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Connected with family and/or friends?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Felt energized throughout the day?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Took creatine?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Took a cold shower?,false,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Tracked your calories?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Journaled your thoughts?,true,
2025-01-14 23:34:55,2025-01-15 23:49:28,UTC+01:00,Ate food close to bedtime?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Engaged in sexual activity?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Tracked your calories?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Took a cold shower?,false,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Took creatine?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Felt energized throughout the day?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Connected with family and/or friends?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Took fish oil?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Hydrated sufficiently?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Journaled your thoughts?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Ate food close to bedtime?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Made progress on an important goal?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Took a multivitamin?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Spend time outdoors?,false,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Consumed protein?,true,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Read (non-screened device) while in bed?,false,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Single?,false,
2025-01-13 01:31:16,2025-01-14 00:15:44,UTC+01:00,Spent time stretching?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Connected with family and/or friends?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Tracked your calories?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Journaled your thoughts?,false,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Felt energized throughout the day?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Took creatine?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Took fish oil?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Ate food close to bedtime?,false,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Made progress on an important goal?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Took a multivitamin?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Spend time outdoors?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Consumed protein?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Read (non-screened device) while in bed?,false,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Single?,false,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Hydrated sufficiently?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Took a cold shower?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Spent time stretching?,true,
2025-01-11 22:53:47,2025-01-13 01:31:16,UTC+01:00,Engaged in sexual activity?,false,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Spend time outdoors?,true,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Felt energized throughout the day?,false,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Took creatine?,true,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Hydrated sufficiently?,false,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Took fish oil?,true,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Connected with family and/or friends?,true,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Journaled your thoughts?,true,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Ate food close to bedtime?,false,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Made progress on an important goal?,true,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Took a multivitamin?,true,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Consumed protein?,false,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Read (non-screened device) while in bed?,false,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Single?,false,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Engaged in sexual activity?,false,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Spent time stretching?,true,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Took a cold shower?,false,
2025-01-11 00:23:13,2025-01-11 22:53:47,UTC+01:00,Tracked your calories?,true,
2026-08-19 21:21:00,2026-08-21 02:21:52,UTC+02:00,Experienced stress?,false,
2026-08-19 21:21:00,2026-08-21 02:21:52,UTC+02:00,Spent time stretching?,false,
2026-08-19 21:21:00,2026-08-21 02:21:52,UTC+02:00,Did compression therapy?,false,
2026-08-19 21:21:00,2026-08-21 02:21:52,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-19 21:21:00,2026-08-21 02:21:52,UTC+02:00,Took creatine?,false,
2026-08-21 21:35:10,2026-08-23 02:11:48,UTC+02:00,Experienced stress?,false,
2026-08-21 21:35:10,2026-08-23 02:11:48,UTC+02:00,Did compression therapy?,false,
2026-08-21 21:35:10,2026-08-23 02:11:48,UTC+02:00,Took creatine?,false,
2026-08-21 21:35:10,2026-08-23 02:11:48,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-21 21:35:10,2026-08-23 02:11:48,UTC+02:00,Spent time stretching?,false,
2026-08-18 21:33:16,2026-08-19 21:21:00,UTC+02:00,Spent time stretching?,false,
2026-08-18 21:33:16,2026-08-19 21:21:00,UTC+02:00,Did compression therapy?,false,
2026-08-18 21:33:16,2026-08-19 21:21:00,UTC+02:00,Took creatine?,false,
2026-08-18 21:33:16,2026-08-19 21:21:00,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-18 21:33:16,2026-08-19 21:21:00,UTC+02:00,Experienced stress?,false,
2026-08-18 00:30:00,2026-08-18 21:33:16,UTC+02:00,Took creatine?,false,
2026-08-18 00:30:00,2026-08-18 21:33:16,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-18 00:30:00,2026-08-18 21:33:16,UTC+02:00,Experienced stress?,false,
2026-08-18 00:30:00,2026-08-18 21:33:16,UTC+02:00,Spent time stretching?,false,
2026-08-18 00:30:00,2026-08-18 21:33:16,UTC+02:00,Did compression therapy?,false,
2026-08-17 01:17:41,2026-08-18 00:30:00,UTC+02:00,Spent time stretching?,false,
2026-08-17 01:17:41,2026-08-18 00:30:00,UTC+02:00,Did compression therapy?,false,
2026-08-17 01:17:41,2026-08-18 00:30:00,UTC+02:00,Took creatine?,false,
2026-08-17 01:17:41,2026-08-18 00:30:00,UTC+02:00,Viewed a screen device in bed?,true,
2026-08-17 01:17:41,2026-08-18 00:30:00,UTC+02:00,Experienced stress?,false,
2026-08-15 20:32:49,2026-08-17 01:17:41,UTC+02:00,Experienced stress?,false,
2026-08-15 20:32:49,2026-08-17 01:17:41,UTC+02:00,Did compression therapy?,false,
2026-08-15 20:32:49,2026-08-17 01:17:41,UTC+02:00,Took creatine?,false,
2026-08-15 20:32:49,2026-08-17 01:17:41,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-15 20:32:49,2026-08-17 01:17:41,UTC+02:00,Spent time stretching?,false,
2026-08-13 21:46:14,2026-08-14 23:32:16,UTC+02:00,Spent time stretching?,false,
2026-08-13 21:46:14,2026-08-14 23:32:16,UTC+02:00,Experienced stress?,false,
2026-08-13 21:46:14,2026-08-14 23:32:16,UTC+02:00,Did compression therapy?,false,
2026-08-13 21:46:14,2026-08-14 23:32:16,UTC+02:00,Took creatine?,true,
2026-08-13 21:46:14,2026-08-14 23:32:16,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-14 23:32:16,2026-08-15 20:32:49,UTC+02:00,Spent time stretching?,false,
2026-08-14 23:32:16,2026-08-15 20:32:49,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-14 23:32:16,2026-08-15 20:32:49,UTC+02:00,Took creatine?,true,
2026-08-14 23:32:16,2026-08-15 20:32:49,UTC+02:00,Did compression therapy?,false,
2026-08-14 23:32:16,2026-08-15 20:32:49,UTC+02:00,Experienced stress?,false,
2026-08-13 02:03:40,2026-08-13 21:46:14,UTC+02:00,Spent time stretching?,false,
2026-08-13 02:03:40,2026-08-13 21:46:14,UTC+02:00,Did compression therapy?,false,
2026-08-13 02:03:40,2026-08-13 21:46:14,UTC+02:00,Experienced stress?,false,
2026-08-13 02:03:40,2026-08-13 21:46:14,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-13 02:03:40,2026-08-13 21:46:14,UTC+02:00,Took creatine?,true,
2026-08-11 23:15:54,2026-08-13 02:03:40,UTC+02:00,Experienced stress?,false,
2026-08-11 23:15:54,2026-08-13 02:03:40,UTC+02:00,Did compression therapy?,false,
2026-08-11 23:15:54,2026-08-13 02:03:40,UTC+02:00,Took creatine?,true,
2026-08-11 23:15:54,2026-08-13 02:03:40,UTC+02:00,Spent time stretching?,false,
2026-08-11 23:15:54,2026-08-13 02:03:40,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-10 21:13:22,2026-08-11 23:15:54,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-10 21:13:22,2026-08-11 23:15:54,UTC+02:00,Took creatine?,true,
2026-08-10 21:13:22,2026-08-11 23:15:54,UTC+02:00,Did compression therapy?,false,
2026-08-10 21:13:22,2026-08-11 23:15:54,UTC+02:00,Spent time stretching?,false,
2026-08-10 21:13:22,2026-08-11 23:15:54,UTC+02:00,Experienced stress?,false,
2026-08-10 03:22:39,2026-08-10 21:13:22,UTC+02:00,Spent time stretching?,false,
2026-08-10 03:22:39,2026-08-10 21:13:22,UTC+02:00,Did compression therapy?,false,
2026-08-10 03:22:39,2026-08-10 21:13:22,UTC+02:00,Took creatine?,false,
2026-08-10 03:22:39,2026-08-10 21:13:22,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-10 03:22:39,2026-08-10 21:13:22,UTC+02:00,Experienced stress?,true,
2026-08-09 00:29:35,2026-08-10 03:22:39,UTC+02:00,Spent time stretching?,false,
2026-08-09 00:29:35,2026-08-10 03:22:39,UTC+02:00,Did compression therapy?,false,
2026-08-09 00:29:35,2026-08-10 03:22:39,UTC+02:00,Took creatine?,false,
2026-08-09 00:29:35,2026-08-10 03:22:39,UTC+02:00,Viewed a screen device in bed?,false,
2026-08-09 00:29:35,2026-08-10 03:22:39,UTC+02:00,Experienced stress?,false,
2026-08-07 23:45:06,2026-08-09 00:29:35,UTC+02:00,Did compression therapy?,false,
2026-08-07 23:45:06,2026-08-09 00:29:35,UTC+02:00,Took creatine?,true,
2026-08-07 23:45:06,2026-08-09 00:29:35,UTC+02:00,Viewed a screen device in bed?,true,
2026-08-07 23:45:06,2026-08-09 00:29:35,UTC+02:00,Experienced stress?,false,
2026-08-07 23:45:06,2026-08-09 00:29:35,UTC+02:00,Spent time stretching?,false,
